gameId,league,playoffs,date,patch,t1_playerid,t1_ban1,t1_ban2,t1_ban3,t1_ban4,t1_ban5,t1_result,t2_playerid,t2_ban1,t2_ban2,t2_ban3,t2_ban4,t2_ban5,t1p1_position,t1p1_player,t1p1_champion,Columna1,t1p2_position,t1p2_player,t1p2_champion,Columna2,t1p3_position,t1p3_player,t1p3_champion,Columna3,t1p4_position,t1p4_player,t1p4_champion,Columna4,t1p5_position,t1p5_player,t1p5_champion,Columna5,t2p1_position,t2p1_player,t2p1_champion,Columna6,t2p2_position,t2p2_player,t2p2_champion,Columna7,t2p3_position,t2p3_player,t2p3_champion,Columna8,t2p4_position,t2p4_player,t2p4_champion,Columna9,t2p5_position,t2p5_player,t2p5_champion,Columna10
1350856,CBLOL,0,11/04/20,10.02,Redemption eSports Porto Alegre,Elise,Renekton,Kalista,Aatrox,Nautilus,0,Prodigy Esports,Yasuo,Ornn,Rumble,LeBlanc,Ekko,sup,BocaJR,Thresh,11155.89,bot,Save,Varus,33684.41,mid,Krastyel,Corki,593.27,jng,Sephis,Lee Sin,18988.59,top,Glow,Sett,16015.21,sup,Wos,Tahm Kench,12406.84,bot,Garo,Aphelios,52714.83,mid,Aloned,Azir,64410.65,jng,Yampi,Trundle,8794.68,top,fNb,Neeko,52536.12
1350872,CBLOL,0,11/04/20,10.02,KaBuM! e-Sports,LeBlanc,Varus,Ornn,Irelia,Karthus,1,Vivo Keyd,Elise,Kalista,Sett,Renekton,Jayce,sup,Ceos,Thresh,11579.19,bot,Disave,Aphelios,75275.28,mid,Tutsz,Ekko,6177.44,jng,Wiz,Olaf,60876.68,top,Parang,Rumble,107193.45,sup,Professor,Blitzcrank,16467.56,bot,Klaus,Syndra,39299.82,mid,NOsFerus,Camille,52867.33,jng,Grell,Pantheon,44405.61,top,Robo,Maokai,53926.36
1350888,CBLOL,0,11/04/20,10.02,INTZ,Renekton,Elise,Varus,LeBlanc,Zoe,0,Flamengo Esports,Kalista,Senna,Sett,Syndra,Thresh,sup,RedBert,Trundle,10411.59,bot,micaO,Aphelios,51125.87,mid,Hauz,Tristana,28444.56,jng,Shini,Gragas,35757.24,top,Tianci,Sylas,32940.06,sup,JoJo,Nautilus,1489.51,bot,Absolut,Miss Fortune,56592.41,mid,Goku,Cassiopeia,27920.08,jng,Ranger,Kindred,27983.02,top,WooFe,Ornn,53361.64
1350903,CBLOL,0,11/04/20,10.02,FURIA Esports,Kalista,Ornn,Renekton,Taric,Braum,1,paiN Gaming,Thresh,Senna,Sett,Zoe,Kassadin,sup,Damage,Nautilus,8033.73,bot,Alternative,Miss Fortune,32193.69,mid,Anyyy,Rumble,3991.73,jng,Minerva,Olaf,18750.82,top,Tyrin,Aatrox,28364.53,sup,Key,Alistar,5875.95,bot,brTT,Aphelios,40390.64,mid,tinowns,LeBlanc,33378.67,jng,SeongHwan,Jarvan IV,13860.72,top,Yang,Gangplank,6174.32
1340969,CBLOL,0,12/04/20,10.02,INTZ,Renekton,Varus,Kalista,Syndra,LeBlanc,1,Redemption eSports Porto Alegre,Sett,Camille,Gragas,Irelia,Sylas,sup,RedBert,Tahm Kench,14011.35,bot,micaO,Senna,41805.05,mid,Hauz,Zoe,80348.63,jng,Shini,Trundle,18795.26,top,Tianci,Aatrox,82062.92,sup,BocaJR,Thresh,12420.84,bot,Save,Vel'Koz,64873.65,mid,Krastyel,Kassadin,4348.84,jng,Sephis,Graves,44119.65,top,Glow,Ornn,28369.26
1340995,CBLOL,0,12/04/20,10.02,Prodigy Esports,LeBlanc,Karthus,Ornn,Maokai,Ekko,0,Vivo Keyd,Elise,Sett,Renekton,Trundle,Taliyah,sup,Wos,Nautilus,15711.99,bot,Garo,Miss Fortune,73131.96,mid,Aloned,Rumble,58124.44,jng,Yampi,Jarvan IV,19502.26,top,fNb,Pantheon,48267.94,sup,Professor,Thresh,22088.31,bot,Klaus,Aphelios,7854.19,mid,NOsFerus,Syndra,95626.69,jng,Grell,Olaf,49402.91,top,Robo,Kled,30854.99
1341012,CBLOL,0,12/04/20,10.02,FURIA Esports,Kalista,Lee Sin,Braum,Kassadin,LeBlanc,1,KaBuM! e-Sports,Rumble,Renekton,Ornn,Vladimir,Azir,sup,Damage,Tahm Kench,18611.76,bot,Alternative,Senna,60830.25,mid,Anyyy,Zoe,93936.13,jng,Minerva,Olaf,57119.33,top,Tyrin,Sett,50561.34,sup,Ceos,Nautilus,18907.56,bot,Disave,Aphelios,90389.92,mid,Tutsz,Ekko,40712.61,jng,Wiz,Trundle,19055.46,top,Parang,Aatrox,47115.97
1341029,CBLOL,0,12/04/20,10.02,Flamengo Esports,LeBlanc,Ornn,Aphelios,Jhin,Miss Fortune,0,paiN Gaming,Elise,Kalista,Syndra,Blitzcrank,Nautilus,sup,JoJo,Sett,14105.65,bot,Absolut,Varus,46164.45,mid,Goku,Zoe,4607.35,jng,Ranger,Jarvan IV,1150.39,top,WooFe,Rumble,63128.16,sup,Key,Thresh,574.92,bot,brTT,Draven,43077.63,mid,tinowns,Azir,69158.47,jng,SeongHwan,Lee Sin,15467.16,top,Yang,Renekton,21288.01
1342042,CBLOL,0,17/04/20,10.02,FURIA Esports,Elise,Pantheon,Kalista,Tahm Kench,Renekton,1,Prodigy Esports,Zoe,Ornn,Senna,LeBlanc,NULL,sup,Damage,Thresh,6057.26,bot,Alternative,Miss Fortune,47261.93,mid,Anyyy,Kassadin,6438.07,jng,Minerva,Morgana,35395.55,top,Tyrin,Sett,24671.26,sup,Wos,Braum,8449.63,bot,Garo,Aphelios,3537.01,mid,Aloned,Azir,48843.05,jng,Yampi,Trundle,18270.41,top,fNb,Lucian,35936.37
1352079,CBLOL,0,17/04/20,10.02,paiN Gaming,Gragas,Senna,Trundle,LeBlanc,Zoe,0,INTZ,Thresh,Kalista,Aphelios,Gangplank,Ornn,sup,Key,Braum,11092.95,bot,brTT,Varus,34078.39,mid,tinowns,Azir,44979.84,jng,SeongHwan,Lee Sin,16780.52,top,Yang,Aatrox,30006.72,sup,RedBert,Rakan,12134.38,bot,micaO,Miss Fortune,34058.23,mid,Hauz,Kassadin,73283.31,jng,Shini,Sett,31014.56,top,Tianci,Renekton,43431.13
