gameId,league,playoffs,date,10.01,t1_playerid,t1_ban1,t1_ban2,t1_ban3,t1_ban4,t1_ban5,t1_result,t2_playerid,t2_ban1,t2_ban2,t2_ban3,t2_ban4,t2_ban5,t1p1_position,t1p1_player,t1p1_champion,t1p1_dpm,t1p2_position,t1p2_player,t1p2_champion,t1p2_dpm,t1p3_position,t1p3_player,t1p3_champion,t1p3_dpm,t1p4_position,t1p4_player,t1p4_champion,t1p4_dpm,t1p5_position,t1p5_player,t1p5_champion,t1p5_dpm,t2p1_position,t2p1_player,t2p1_champion,t2p1_dpm,t2p2_position,t2p2_player,t2p2_champion,t2p2_dpm,t2p3_position,t2p3_player,t2p3_champion,t2p3_dpm,t2p4_position,t2p4_player,t2p4_champion,t2p4_dpm,t2p5_position,t2p5_player,t2p5_champion,t2p5_dpm
63708205,LDL,0,04/07/2020 7:08,10.07,WanZhen Esports Club,Karma,Syndra,Kalista,LeBlanc,Galio,0,V5 87,Graves,Nidalee,Varus,Sett,Pantheon,sup,1874,Nautilus,1.315.884,bot,Mine,Aphelios,3.484.838,mid,Zhang,Orianna,6.280.144,jng,lelebbi,Lee Sin,1.809.386,top,Clowz,Renekton,2.773.285,sup,poge,Tahm Kench,1.181.588,bot,Ch1rry,Ashe,3.047.292,mid,ZBB,Fiddlesticks,3.970.397,jng,XiaoYang,Volibear,1.097.112,top,Invincible,Jayce,7.950.903
63698207,LDL,0,04/07/2020 7:18,10.07,Young Miracles,LeBlanc,Nidalee,Sett,Elise,Graves,1,Vici Gaming Potential,Nunu & Willump,Leona,Renekton,Elise,Pantheon,sup,Ke,Thresh,116.8,bot,xing,Aphelios,11.177.091,mid,badboy,Nocturne,6.729.455,jng,Famingjia,Sylas,4.704.364,top,September,Wukong,379.2,sup,Jerry,Nautilus,2.822.909,bot,Ahn,Kalista,4.737.818,mid,Strive,Galio,3.728.727,jng,Noble,Kindred,2.418.909,top,Zdz,Ornn,5.718.545
63708206,LDL,0,04/07/2020 7:58,10.07,WanZhen Esports Club,Karma,Syndra,Kalista,Fiddlesticks,Irelia,0,V5 87,Graves,Nidalee,Varus,Aphelios,Ezreal,sup,1874,Nautilus,851.482,bot,Mine,Miss Fortune,2.460.647,mid,Zhang,Jayce,3.480.728,jng,lelebbi,Sylas,1.671.429,top,Clowz,Sett,2.690.701,sup,poge,Tahm Kench,1.082.749,bot,Ch1rry,Ashe,3.686.119,mid,ZBB,Galio,4.431.671,jng,XiaoYang,Volibear,1.402.156,top,Invincible,Camille,7.361.725
63698208,LDL,0,04/07/2020 8:07,10.07,Young Miracles,LeBlanc,Nidalee,Sett,Graves,Sylas,1,Vici Gaming Potential,Nunu & Willump,Leona,Renekton,Nocturne,Thresh,sup,Ke,Braum,1.083.805,bot,xing,Aphelios,7.072.254,mid,badboy,Galio,462.231,jng,Famingjia,Trundle,1.806.116,top,September,Mordekaiser,3.161.042,sup,Jerry,Nautilus,1.013.817,bot,Ahn,Kalista,4.087.542,mid,Jay,Kassadin,3.174.292,jng,Noble,Jarvan IV,1.283.239,top,Zdz,Wukong,2.459.117
63728213,LDL,0,04/07/2020 9:06,10.07,eStar Young,Trundle,Draven,Zoe,Kalista,Thresh,1,Suning-S,Nidalee,Graves,Ekko,Poppy,Renekton,sup,Laofei,Nautilus,1.353.772,bot,rat,Varus,5.337.485,mid,irma,Sett,2.116.168,jng,Bo,Taliyah,4.925.389,top,Spunk,Wukong,243.018,sup,Cruel,Braum,612.934,bot,Assum,Ashe,4.229.102,mid,forse,Syndra,321.485,jng,Maggie,Olaf,2.228.623,top,Lilac,Jayce,3.836.407
63718211,LDL,0,04/07/2020 9:17,10.07,Shu Dai Xiong Gaming,Nidalee,Ekko,LeBlanc,Wukong,Braum,0,Invictus Gaming Young,Varus,Kalista,Aphelios,Pantheon,Mordekaiser,sup,Shadow,Sett,1.495.844,bot,Kepler,Senna,2.920.267,mid,Duye,Galio,3.704.361,jng,Yanxiang,Graves,2.039.815,top,M1kuya,Aatrox,1.807.388,sup,Lucas,Taric,934.941,bot,Snow,Ezreal,7.524.782,mid,Captain,Syndra,8.111.852,jng,XUN,Kindred,5.321.498,top,zs,Ornn,2.792.509
63728214,LDL,0,04/07/2020 9:57,10.07,Suning-S,Graves,Taliyah,Olaf,Nautilus,Poppy,0,eStar Young,Trundle,Varus,Nidalee,Draven,Ezreal,sup,Cruel,Thresh,118.745,bot,Assum,Aphelios,7.722.012,mid,forse,Pantheon,3.497.211,jng,Maggie,Ekko,5.493.526,top,Lilac,Renekton,5.274.801,sup,Laofei,Braum,1.346.414,bot,rat,Ashe,7.152.191,mid,irma,Sett,465.747,jng,Bo,Karthus,8.466.335,top,Spunk,Volibear,4.764.741
63718212,LDL,0,04/07/2020 10:11,10.07,Invictus Gaming Young,Varus,Kalista,Thresh,Mordekaiser,Graves,1,Shu Dai Xiong Gaming,Nidalee,Syndra,LeBlanc,Taric,Ornn,sup,Lucas,Bard,2.156.319,bot,Snow,Ezreal,11.434.146,mid,Captain,Jayce,848.071,jng,XUN,Ekko,8.976.053,top,zs,Renekton,5.338.803,sup,Shadow,Sett,4.627.938,bot,Kepler,Senna,5.928.825,mid,Duye,Zoe,8.240.133,jng,Yanxiang,Nunu & Willump,3.862.084,top,M1kuya,Wukong,4.636.807
63738218,LDL,0,05/07/2020 5:17,10.07,FunPlus Phoenix Blaze,Nocturne,Talon,Aphelios,Ekko,Volibear,1,Top Esports Challenger,Renekton,Syndra,Varus,Braum,Mordekaiser,sup,Shenyi,Tahm Kench,2.121.007,bot,River,Ashe,8.377.681,mid,Insulator,Rumble,9.172.648,jng,Youxin,Nidalee,9.627.899,top,xiao7,Darius,3.679.759,sup,xiaohai,Nautilus,1.803.282,bot,Photic,Kai'Sa,6.036.105,mid,tanghulu,Sett,4.019.475,jng,AKi,Shyvana,7.137.965,top,AK,Sion,3.131.291
63738219,LDL,0,05/07/2020 6:10,10.07,FunPlus Phoenix Blaze,Nocturne,Talon,Aphelios,Volibear,Sett,1,Top Esports Challenger,Renekton,Syndra,Varus,Tahm Kench,Braum,sup,Shenyi,Taric,842.121,bot,River,Ashe,4.957.264,mid,Insulator,Rumble,8.233.974,jng,Youxin,Nidalee,2.673.021,top,xiao7,Darius,2.737.125,sup,xiaohai,Nautilus,713.912,bot,Photic,Kai'Sa,2.235.819,mid,tanghulu,Ekko,2.837.663,jng,AKi,Trundle,825.519,top,AK,Wukong,3.078.401
63758220,LDL,0,05/07/2020 7:09,10.07,Legend Esport Gaming,Sett,Wukong,Varus,Thresh,Leona,0,Oh My Dream,Renekton,Morgana,Nidalee,Yuumi,Tahm Kench,sup,Mo,Nami,1.343.462,bot,Able,Ezreal,3.351.183,mid,Xiaochao,Zoe,4.327.771,jng,Ben4,Graves,2.757.161,top,Andy,Aatrox,1.934.496,sup,Bafang,Nautilus,2.295.019,bot,Eric,Aphelios,8.486.675,mid,Crime,LeBlanc,675.878,jng,Lixiao,Lee Sin,1.107.347,top,Tts,Camille,3.298.879
63748222,LDL,0,05/07/2020 7:14,10.07,Royal Club,Nidalee,Kled,Ekko,Vladimir,LeBlanc,1,optical spectrum E-sports,Varus,Trundle,Jarvan IV,Olaf,Kindred,sup,Bunny,Nautilus,1.310.816,bot,SR99,Aphelios,6.936.429,mid,Yuekai,Zoe,7.227.857,jng,Aria,Elise,4.252.959,top,Xiaoxu,Renekton,4.447.041,sup,Pudding,Thresh,1.395.306,bot,Cherub,Ashe,4.858.469,mid,Wood,Sylas,3.464.388,jng,Cheats,Rek'Sai,2.872.653,top,Kahom,Ornn,2.853.673
63758221,LDL,0,05/07/2020 7:56,10.07,Oh My Dream,Nidalee,Morgana,Renekton,Jayce,Aatrox,1,Legend Esport Gaming,Varus,Sett,LeBlanc,Syndra,Wukong,sup,Bafang,Nautilus,1.888.982,bot,Eric,Ziggs,820.274,mid,Crime,Akali,5.131.626,jng,Lixiao,Graves,6.035.736,top,Tts,Volibear,4.857.892,sup,Mo,Thresh,1.690.649,bot,Able,Aphelios,4.698.154,mid,Xiaochao,Zoe,5.658.011,jng,Ben4,Lee Sin,2.768.791,top,Andy,Gnar,4.387.254
63748223,LDL,0,05/07/2020 8:08,10.07,optical spectrum E-sports,Zoe,Syndra,Kassadin,Ornn,Volibear,1,Royal Club,Nidalee,Kled,Vladimir,Rek'Sai,Sett,sup,Pudding,Tahm Kench,1.245.649,bot,Cherub,Varus,4.546.693,mid,Wood,Pantheon,5.602.884,jng,Cheats,Ekko,5.004.973,top,Kahom,Renekton,6.738.737,sup,Lele,Thresh,1.402.287,bot,SR99,Aphelios,526.723,mid,Yuekai,Sylas,4.900.845,jng,lovely,Graves,4.807.757,top,Xiaoxu,Aatrox,5.140.129
63748226,LDL,0,05/07/2020 9:04,10.07,Royal Club,Nidalee,Ekko,Kled,Rek'Sai,Jarvan IV,0,optical spectrum E-sports,Varus,Zoe,Syndra,Kassadin,LeBlanc,sup,Bunny,Nautilus,80.345,bot,SR99,Aphelios,4.915.472,mid,Yuekai,Orianna,4.639.569,jng,Aria,Trundle,1.059.299,top,Xiaoxu,Mordekaiser,4.822.965,sup,Pudding,Thresh,827.709,bot,Cherub,Ashe,5.006.685,mid,Wood,Vladimir,8.681.402,jng,Cheats,Elise,3.406.253,top,Kahom,Renekton,382.027
63778228,LDL,0,05/07/2020 9:05,10.07,Rogue Warriors Shark,Zoe,LeBlanc,Nidalee,Yuumi,Diana,0,Team WE Academy,Varus,Syndra,Kalista,Mordekaiser,Galio,sup,Zhuangzhou,Thresh,944.901,bot,linger,Aphelios,5.004.262,mid,HwQ,Twisted Fate,378.204,jng,Xhy,Graves,3.807.306,top,BoWen,Volibear,4.392.998,sup,Zhuo,Leona,1.668.798,bot,Simple,Ezreal,4.099.543,mid,Yimeng,Rumble,552.207,jng,Magic,Trundle,1.973.212,top,Coten,Ornn,493.79
63778229,LDL,0,05/07/2020 9:59,10.07,Team WE Academy,Kalista,Syndra,Ornn,Kassadin,Yuumi,1,Rogue Warriors Shark,Zoe,LeBlanc,Karma,Alistar,Diana,sup,Zhuo,Thresh,1.708.464,bot,Simple,Varus,3.986.207,mid,Yimeng,Galio,4.736.991,jng,Magic,Nidalee,5.281.191,top,Coten,Renekton,3.168.025,sup,Zhuangzhou,Sett,787.461,bot,linger,Sivir,1.929.467,mid,HwQ,Corki,4.700.313,jng,Xhy,Trundle,1.456.113,top,BoWen,Volibear,2.731.034
63768227,LDL,0,05/07/2020 10:12,10.07,Victorious Gaming,Kalista,Ekko,Karthus,Leona,Thresh,0,Dominus Esports Young,Nidalee,Varus,Lee Sin,Sivir,Ashe,sup,1dt,Wukong,4.194.548,bot,Wuxx,Senna,2.802.363,mid,poet,Karma,3.368.832,jng,Bun,Graves,5.003.635,top,Recall,Gnar,4.122.853,sup,Mitsuki,Yuumi,3.639.527,bot,Kane,Ezreal,7.699.409,mid,Hanlan,Syndra,6.234.166,jng,xiaohuangren,Kha'Zix,761.463,top,melody,Volibear,2.387.733
63768231,LDL,0,05/07/2020 11:09,10.07,Dominus Esports Young,Nidalee,Karma,Wukong,Thresh,Camille,1,Victorious Gaming,Varus,Ekko,Karthus,Leona,Sett,sup,Mitsuki,Nautilus,1.966.948,bot,Kane,Kalista,360.095,mid,Hanlan,LeBlanc,5.518.479,jng,xiaohuangren,Kha'Zix,640.264,top,melody,Ornn,4.457.867,sup,1dt,Poppy,2.036.325,bot,Wuxx,Aphelios,2.690.813,mid,poet,Syndra,3.614.889,jng,Bun,Graves,6.978.247,top,Recall,Mordekaiser,5.120.591
63788234,LDL,0,06/07/2020 5:12,10.07,JingNetGame,Jayce,Volibear,Wukong,Nidalee,Orianna,1,EDG Youth Team,Aphelios,Varus,Elise,Mordekaiser,Ornn,sup,yuWWuu,Thresh,1.156.204,bot,Yifan,Kalista,5.209.321,mid,Novice,Syndra,6.831.106,jng,Bandao,Graves,4.347.221,top,Punk,Poppy,5.082.313,sup,Cygood,Leona,831.443,bot,GENTLE,Ashe,3.055.924,mid,909,Sett,2.797.866,jng,EMit,Ekko,1.824.256,top,Sleepy,Renekton,3.058.619
63788235,LDL,0,06/07/2020 6:02,10.07,JingNetGame,Jayce,Volibear,Wukong,Yuumi,Camille,1,EDG Youth Team,Kalista,Aphelios,Varus,LeBlanc,Akali,sup,yuWWuu,Thresh,957.806,bot,Yifan,Ashe,3.749.407,mid,Novice,Zoe,7.386.462,jng,Bandao,Graves,5.351.976,top,Punk,Ornn,2.749.506,sup,Cygood,Nautilus,958.399,bot,GENTLE,Ezreal,5.780.632,mid,909,Orianna,4.480.435,jng,EMit,Trundle,817.885,top,Sleepy,Sett,4.686.462
63808237,LDL,0,06/07/2020 7:07,10.07,All Combo,Nidalee,Nocturne,Karma,Nautilus,Zoe,1,LGD Gaming Young Team,Varus,Ekko,Aphelios,Sivir,Kai'Sa,sup,L1n,Thresh,950.955,bot,Chase,Xayah,4.488.854,mid,Try9,Galio,4.374.522,jng,xiaohao,Graves,3.012.102,top,jkw,Wukong,435.828,sup,Alu,Braum,999.045,bot,Fdy,Ashe,2.636.306,mid,Xzz,Cassiopeia,3.693.631,jng,Flora,Lee Sin,1.388.854,top,Cult,Renekton,1.974.204
63798236,LDL,0,06/07/2020 7:15,10.07,Invictus Gaming Young,Kalista,Varus,Sett,Poppy,Mordekaiser,1,WanZhen Esports Club,Nidalee,Graves,LeBlanc,Thresh,Taric,sup,Lucas,Leona,834.929,bot,Snow,Aphelios,5.487.984,mid,Captain,Syndra,4.892.566,jng,XUN,Kindred,2.616.599,top,zs,Ornn,3.256.314,sup,1874,Nautilus,839.511,bot,Mine,Ezreal,4.507.332,mid,Zhang,Zoe,4.407.128,jng,lelebbi,Lee Sin,1.096.436,top,Clowz,Aatrox,3.332.994
63808239,LDL,0,06/07/2020 8:04,10.07,LGD Gaming Young Team,Ekko,Graves,Wukong,Kai'Sa,Xayah,1,All Combo,Varus,Nocturne,Nidalee,Lee Sin,Alistar,sup,L7,Nautilus,1.156.454,bot,Fdy,Aphelios,6.769.529,mid,Xzz,Karma,2.975.734,jng,Kui,Elise,2.104.488,top,Cult,Renekton,5.931.524,sup,L1n,Thresh,744.598,bot,Chase,Ashe,1.826.925,mid,Try9,Kassadin,4.082.992,jng,xiaohao,Trundle,1.419.723,top,jkw,Aatrox,5.043.657
63798241,LDL,0,06/07/2020 8:14,10.07,WanZhen Esports Club,Ekko,LeBlanc,Kindred,Renekton,Bard,0,Invictus Gaming Young,Kalista,Varus,Ezreal,Sett,Jayce,sup,1874,Thresh,983.762,bot,Mine,Ashe,480.499,mid,Zhang,Rumble,5.223.683,jng,lelebbi,Nidalee,4.934.257,top,Clowz,Volibear,3.446.733,sup,Lucas,Nautilus,1.314.772,bot,Snow,Aphelios,9.953.584,mid,Captain,Syndra,4.088.792,jng,XUN,Graves,3.567.208,top,zs,Ornn,3.265.901
63808240,LDL,0,06/07/2020 8:57,10.07,All Combo,Nocturne,Karma,Renekton,Alistar,Nautilus,1,LGD Gaming Young Team,Ekko,Graves,Wukong,Thresh,Mordekaiser,sup,L1n,Braum,1.536.688,bot,Chase,Varus,7.808.442,mid,Try9,LeBlanc,496.461,jng,xiaohao,Lee Sin,3.785.714,top,jkw,Jax,2.522.078,sup,L7,Leona,621.753,bot,Fdy,Aphelios,1.501.948,mid,Xzz,Rumble,3.425.649,jng,Kui,Trundle,1.089.935,top,Cult,Kennen,3.757.143
63818244,LDL,0,06/07/2020 9:34,10.07,LNG Academy,Renekton,Thresh,Ashe,Galio,Graves,0,Bilibili Gaming Junior,Varus,Aphelios,Kalista,Zoe,Nidalee,sup,Xuan,Leona,1.443.031,bot,Picachu,Ezreal,5.404.371,mid,Akaman,Rumble,483.73,jng,elves,Volibear,3.274.794,top,Decade,Mordekaiser,612.88,sup,Yuen,Sett,2.064.303,bot,bohe,Kai'Sa,7.547.936,mid,qingcheng,Kassadin,9.501.214,jng,Am2,Trundle,1.789.801,top,demon,Wukong,4.339.874
63828243,LDL,0,06/07/2020 10:07,10.07,Vici Gaming Potential,Renekton,LeBlanc,Yuumi,Rek'Sai,Mordekaiser,1,Joy Dream,Kalista,Nidalee,Varus,Gangplank,Jarvan IV,sup,Jerry,Nautilus,1.461.828,bot,Ahn,Aphelios,668.92,mid,Strive,Galio,2.729.777,jng,Noble,Trundle,1.518.233,top,Zdz,Volibear,4.406.471,sup,Teeen,Braum,1.191.342,bot,Lpc,Ezreal,9.972.803,mid,Ye,Syndra,6.793.616,jng,Yueyue,Graves,371.491,top,Humble,Wukong,2.782.247
63818245,LDL,0,06/07/2020 10:29,10.07,LNG Academy,Renekton,Wukong,Thresh,Jarvan IV,Lee Sin,0,Bilibili Gaming Junior,Varus,Kalista,Aphelios,Mordekaiser,Ornn,sup,Xuan,Leona,1.295.903,bot,Picachu,Ashe,5.963.993,mid,Akaman,Azir,2.978.534,jng,elves,Graves,4.697.519,top,Decade,Volibear,2.417.311,sup,Yuen,Sett,2.364.339,bot,bohe,Kai'Sa,7.424.697,mid,qingcheng,Galio,368.517,jng,Am2,Olaf,347.813,top,demon,Camille,2.780.496
63828246,LDL,0,06/07/2020 11:06,10.07,Joy Dream,Kalista,Nidalee,Nautilus,Gangplank,Galio,1,Vici Gaming Potential,Renekton,LeBlanc,Aphelios,Mordekaiser,Syndra,sup,Teeen,Thresh,565.325,bot,Lpc,Varus,3.462.857,mid,Ye,Orianna,5.844.545,jng,Yueyue,Trundle,2.442.857,top,Humble,Maokai,4.092.078,sup,Jerry,Yuumi,1.883.377,bot,Ahn,Ezreal,2.405.844,mid,Strive,Diana,2.919.351,jng,Noble,Olaf,1.584.156,top,Zdz,Wukong,3.361.948
63828248,LDL,0,06/07/2020 11:54,10.07,Joy Dream,Kalista,Nidalee,Nautilus,Gangplank,Volibear,1,Vici Gaming Potential,Renekton,LeBlanc,Varus,Mordekaiser,Wukong,sup,Teeen,Thresh,114.192,bot,Lpc,Aphelios,7.212.646,mid,Ye,Syndra,5.762.998,jng,Yueyue,Lee Sin,1.800.703,top,Humble,Ornn,2.335.831,sup,Jerry,Yuumi,2.284.778,bot,Ahn,Ezreal,5.212.646,mid,Jay,Zoe,4.487.354,jng,Noble,Trundle,919.672,top,Zdz,Vladimir,2.937.237
63838257,LDL,0,08/07/2020 5:12,10.07,All Combo,Jayce,Ezreal,Elise,Kassadin,Camille,1,EDG Youth Team,Wukong,Graves,Ekko,Blitzcrank,Aatrox,sup,L1n,Nautilus,1.563.353,bot,Chase,Varus,7.413.756,mid,Try9,LeBlanc,4.236.432,jng,xiaohao,Lee Sin,2.130.467,top,jkw,Renekton,3.357.227,sup,Cygood,Thresh,971.736,bot,GENTLE,Ashe,3.080.602,mid,909,Orianna,513.079,jng,EMit,Trundle,977.217,top,Sleepy,Gnar,4.583.342
63838258,LDL,0,08/07/2020 6:06,10.07,All Combo,Jayce,Ezreal,Elise,Ashe,Thresh,1,EDG Youth Team,LeBlanc,Wukong,Ekko,Jax,Renekton,sup,L1n,Nautilus,2.036.735,bot,Chase,Varus,718.961,mid,Try9,Lissandra,4.762.152,jng,xiaohao,Lee Sin,6.076.809,top,jkw,Vladimir,6.852.319,sup,Cygood,Leona,1.195.547,bot,GENTLE,Kai'Sa,1.803.711,mid,909,Galio,556.475,jng,EMit,Graves,2.721.336,top,Sleepy,Camille,5.643.414
63858259,LDL,0,08/07/2020 7:08,10.07,LGD Gaming Young Team,Volibear,Talon,Ekko,Thresh,Braum,1,Top Esports Challenger,Karma,Pantheon,Nocturne,Cassiopeia,Neeko,sup,L7,Nautilus,1.206.973,bot,Fdy,Varus,4.486.926,mid,Xzz,Rumble,5.725.625,jng,Flora,Graves,4.485.183,top,Cult,Ornn,4.565.718,sup,xiaohai,Tahm Kench,632.423,bot,Photic,Ashe,4.058.803,mid,tanghulu,Galio,3.217.548,jng,AKi,Nidalee,3.239.163,top,AK,Renekton,2.927.833
63848261,LDL,0,08/07/2020 7:12,10.07,Legend Esport Gaming,Draven,Graves,Varus,Ornn,Gnar,0,WanZhen Esports Club,Nidalee,Renekton,Zoe,Galio,Yasuo,sup,Mo,Karma,2.826.622,bot,Able,Ashe,6.148.934,mid,Xiaochao,LeBlanc,2.615.159,jng,Ben4,Rek'Sai,2.589.294,top,Andy,Volibear,3.299.858,sup,1874,Thresh,1.473.141,bot,unknown player,Aphelios,784.775,mid,Zhang,Syndra,4.483.657,jng,lelebbi,Lee Sin,3.897.868,top,Clowz,Aatrox,293.207
63858260,LDL,0,08/07/2020 8:00,10.07,Top Esports Challenger,Nidalee,Nocturne,Renekton,Mordekaiser,Wukong,1,LGD Gaming Young Team,Volibear,Varus,Ekko,Leona,Braum,sup,xiaohai,Thresh,1.766.667,bot,Photic,Aphelios,9.067.874,mid,tanghulu,Karma,323.599,jng,AKi,Kindred,6.131.884,top,AK,Ornn,3.798.551,sup,L7,Nautilus,1.001.691,bot,Fdy,Ashe,8.600.483,mid,Xzz,Zoe,8.830.676,jng,Flora,Graves,4.057.488,top,Cult,Aatrox,2.349.034
63848262,LDL,0,08/07/2020 8:08,10.07,WanZhen Esports Club,Renekton,Thresh,Zoe,Gragas,Elise,1,Legend Esport Gaming,Varus,Draven,Nidalee,LeBlanc,Syndra,sup,1874,Nautilus,2.185.987,bot,unknown player,Aphelios,5.338.854,mid,Zhang,Gangplank,6.776.384,jng,lelebbi,Graves,5.238.315,top,Clowz,Kennen,6.874.277,sup,Mo,Lulu,641.156,bot,Able,Ezreal,7.013.033,mid,Xiaochao,Irelia,2.805.096,jng,Ben4,Ekko,3.705.243,top,Andy,Yasuo,3.237.531
63858265,LDL,0,08/07/2020 9:05,10.07,LGD Gaming Young Team,Volibear,Talon,Ekko,Thresh,Galio,0,Top Esports Challenger,Karma,Nocturne,Nidalee,Rumble,Zoe,sup,L7,Alistar,1.321.202,bot,Fdy,Varus,2.916.194,mid,Xzz,Cassiopeia,5.094.157,jng,Flora,Rek'Sai,1.251.419,top,Cult,Renekton,4.853.422,sup,xiaohai,Braum,2.382.304,bot,Photic,Ashe,7.170.284,mid,tanghulu,Sett,2.821.035,jng,AKi,Graves,4.765.609,top,AK,Mordekaiser,5.705.509
63868264,LDL,0,08/07/2020 9:24,10.07,Bilibili Gaming Junior,Nidalee,Kalista,Syndra,Mordekaiser,Renekton,0,Victorious Gaming,Varus,Sett,Aphelios,Lee Sin,Trundle,sup,Yuen,Nautilus,1.709.878,bot,bohe,Kai'Sa,3.677.597,mid,Error,Galio,278.89,jng,Am2,Olaf,2.221.283,top,Alielie,Wukong,4.750.509,sup,1dt,Tahm Kench,1.416.293,bot,Wuxx,Ashe,3.369.959,mid,poet,Kassadin,465.947,jng,Bun,Graves,5.765.988,top,Recall,Jayce,4.661.303
63878267,LDL,0,08/07/2020 10:15,10.07,Invictus Gaming Young,Varus,Karma,Volibear,Fiddlesticks,Galio,1,V5 87,Nidalee,Ekko,Graves,Wukong,Renekton,sup,Lucas,Nautilus,1.333.675,bot,Snow,Ashe,3.611.282,mid,Captain,LeBlanc,5.557.949,jng,XUN,Kindred,2.774.017,top,zs,Camille,5.135.726,sup,poge,Thresh,97.094,bot,Ch1rry,Jhin,3.571.624,mid,ZBB,Kassadin,1.923.761,jng,XiaoYang,Trundle,1.622.564,top,Invincible,Fiora,4.022.222
63868268,LDL,0,08/07/2020 10:19,10.07,Bilibili Gaming Junior,Nidalee,Kalista,Graves,Kassadin,Olaf,0,Victorious Gaming,Varus,Sett,Aphelios,Trundle,Lee Sin,sup,Yuen,Thresh,1.413.235,bot,bohe,Ashe,1.686.029,mid,qingcheng,Pantheon,4.452.941,jng,Am2,Ekko,4.126.838,top,demon,Wukong,6.811.765,sup,1dt,Taric,1.339.338,bot,Wuxx,Xayah,391.875,mid,poet,Orianna,8.091.176,jng,Bun,Nocturne,4.569.853,top,Recall,Renekton,6.053.309
63878270,LDL,0,08/07/2020 11:05,10.07,Invictus Gaming Young,Varus,Karma,Volibear,Galio,Fiddlesticks,1,V5 87,Nidalee,Ekko,Kindred,Wukong,Camille,sup,Lucas,Thresh,1.148.626,bot,Snow,Aphelios,6.779.425,mid,Captain,Zoe,5.143.898,jng,XUN,Graves,4.111.821,top,zs,Ornn,3.478.466,sup,poge,Nautilus,1.162.428,bot,Ch1rry,Ashe,3.368.435,mid,ZBB,LeBlanc,3.722.684,jng,XiaoYang,Lee Sin,247.476,top,Invincible,Jayce,6.331.629
63888273,LDL,0,09/07/2020 5:12,10.07,Shu Dai Xiong Gaming,Karma,Vladimir,Nidalee,Braum,Renekton,1,optical spectrum E-sports,Senna,Zoe,Graves,Syndra,Galio,sup,Shadow,Sett,1.803.612,bot,Kepler,Kalista,2.827.694,mid,Duye,Azir,3.916.797,jng,Yanxiang,Volibear,229.994,top,M1kuya,Mordekaiser,4.025.888,sup,Pudding,Thresh,1.002.769,bot,Cherub,Aphelios,5.248.645,mid,Wood,Pantheon,192.065,jng,Cheats,Ekko,2.627.574,top,Kahom,Kled,2.319.085
63888274,LDL,0,09/07/2020 6:00,10.07,Shu Dai Xiong Gaming,Karma,Vladimir,Nidalee,Braum,Thresh,0,optical spectrum E-sports,Senna,Zoe,Graves,Galio,Twisted Fate,sup,Shadow,Sett,164.391,bot,Kepler,Aphelios,7.572.932,mid,Duye,Azir,5.556.992,jng,Yanxiang,Volibear,2.580.451,top,M1kuya,Mordekaiser,5.913.083,sup,Pudding,Tahm Kench,1.774.436,bot,Cherub,Ashe,6.030.376,mid,Wood,Ekko,7.698.346,jng,Cheats,Lee Sin,2.853.835,top,Kahom,Renekton,372.812
63888275,LDL,0,09/07/2020 7:04,10.07,optical spectrum E-sports,Senna,Zoe,Galio,Mordekaiser,Azir,0,Shu Dai Xiong Gaming,Ekko,Vladimir,Nidalee,Braum,Tahm Kench,sup,Pudding,Karma,1.828.247,bot,Cherub,Ashe,2.128.417,mid,Wood,Lissandra,3.685.082,jng,Cheats,Graves,1.302.439,top,Kahom,Yorick,4.988.542,sup,Shadow,Pantheon,2.093.704,bot,Kepler,Aphelios,4.900.397,mid,Duye,Corki,5.026.659,jng,Yanxiang,Volibear,1.302.779,top,M1kuya,Ornn,3.201.134
63908276,LDL,0,09/07/2020 7:10,10.07,FunPlus Phoenix Blaze,Thresh,Rek'Sai,Kalista,Braum,Nautilus,1,Rogue Warriors Shark,Nidalee,Graves,Varus,Leona,Taric,sup,Shenyi,Alistar,2.133.057,bot,River,Aphelios,7.881.604,mid,Insulator,Rumble,8.120.885,jng,Youxin,Kindred,3.701.521,top,xiao7,Renekton,5.367.635,sup,Zhuangzhou,Rakan,2.688.243,bot,linger,Ashe,9.530.014,mid,HwQ,LeBlanc,8.544.398,jng,Xhy,Lee Sin,220.332,top,BoWen,Ornn,5.586.999
63908279,LDL,0,09/07/2020 8:09,10.07,FunPlus Phoenix Blaze,Thresh,Rek'Sai,Kalista,Rakan,Braum,1,Rogue Warriors Shark,Nidalee,Graves,Varus,Renekton,Taric,sup,Shenyi,Leona,81.94,bot,River,Aphelios,6.027.186,mid,Insulator,Rumble,5.182.514,jng,Youxin,Kindred,2.525.207,top,xiao7,Volibear,4.827.569,sup,Zhuangzhou,Nautilus,1.725.718,bot,linger,Ashe,4.294.576,mid,HwQ,LeBlanc,6.116.784,jng,Xhy,Lee Sin,1.154.052,top,BoWen,Wukong,3.065.093
